invoice_no,customer_id,invoice_date,country,total_amount
563214,16370,2011-08-14 12:56:00,United Kingdom,406.52999999999986
563215,15683,2011-08-14 12:56:00,United Kingdom,193.75
563216,17841,2011-08-14 13:14:00,United Kingdom,278.4599999999999
563217,13515,2011-08-14 13:21:00,United Kingdom,188.40000000000003
563227,14301,2011-08-14 15:33:00,United Kingdom,640.1400000000001
563228,17988,2011-08-14 15:34:00,United Kingdom,53.05
563229,17988,2011-08-14 15:35:00,United Kingdom,11.639999999999999
563230,15376,2011-08-14 15:39:00,United Kingdom,334.85
563231,14658,2011-08-14 15:42:00,United Kingdom,123.13999999999999
563233,17988,2011-08-14 15:56:00,United Kingdom,2.95
563234,13621,2011-08-15 08:26:00,United Kingdom,213.85
563235,15939,2011-08-15 09:18:00,United Kingdom,47.400000000000006
563236,17252,2011-08-15 09:45:00,United Kingdom,11.9
563237,14321,2011-08-15 09:57:00,United Kingdom,273.72
563238,15093,2011-08-15 09:59:00,United Kingdom,630.42
563239,15048,2011-08-15 10:02:00,United Kingdom,68.08
563241,12758,2011-08-15 10:22:00,Portugal,1221.4
563242,17173,2011-08-15 10:28:00,United Kingdom,498.48
563243,18241,2011-08-15 10:29:00,United Kingdom,57.0
563245,16272,2011-08-15 10:53:00,United Kingdom,411.7
563246,13089,2011-08-15 10:57:00,United Kingdom,695.2600000000001
563247,13089,2011-08-15 10:59:00,United Kingdom,256.08000000000004
563248,14702,2011-08-15 11:30:00,United Kingdom,190.14999999999998
563250,15624,2011-08-15 11:38:00,United Kingdom,68.10000000000001
563251,12919,2011-08-15 11:39:00,United Kingdom,182.64999999999998
563252,17655,2011-08-15 11:59:00,United Kingdom,300.63
563253,15218,2011-08-15 12:04:00,United Kingdom,623.6999999999999
563254,15218,2011-08-15 12:06:00,United Kingdom,81.6
563255,14527,2011-08-15 12:07:00,United Kingdom,106.34
563256,18143,2011-08-15 12:07:00,United Kingdom,519.98
563257,13799,2011-08-15 12:07:00,United Kingdom,347.16
563259,17958,2011-08-15 12:19:00,United Kingdom,508.4599999999999
563260,16668,2011-08-15 12:22:00,United Kingdom,50.279999999999994
563261,16836,2011-08-15 12:38:00,United Kingdom,91.32000000000001
563262,15311,2011-08-15 12:44:00,United Kingdom,626.06
563264,13720,2011-08-15 12:46:00,United Kingdom,247.35000000000002
563268,13940,2011-08-15 12:47:00,United Kingdom,172.44
563288,12656,2011-08-15 12:53:00,France,1161.0700000000002
563300,16774,2011-08-15 12:57:00,United Kingdom,238.00000000000003
563328,14606,2011-08-15 13:07:00,United Kingdom,112.33
563333,15996,2011-08-15 13:09:00,United Kingdom,111.56
563345,12619,2011-08-15 13:22:00,Germany,378.12
563346,14282,2011-08-15 13:37:00,United Kingdom,141.72
563347,16961,2011-08-15 13:46:00,United Kingdom,234.17000000000002
563348,13078,2011-08-15 13:48:00,United Kingdom,434.74
563349,14623,2011-08-15 13:51:00,United Kingdom,210.85000000000002
563350,14498,2011-08-15 14:10:00,United Kingdom,360.09000000000003
563351,16902,2011-08-15 14:17:00,United Kingdom,1706.88
563352,15706,2011-08-15 14:32:00,United Kingdom,450.05
563353,15480,2011-08-15 14:32:00,Malta,905.5
563354,15271,2011-08-15 14:35:00,United Kingdom,141.77999999999997
563355,14156,2011-08-15 14:39:00,EIRE,467.41999999999996
563356,16210,2011-08-15 14:44:00,United Kingdom,310.87
563357,13277,2011-08-15 14:50:00,United Kingdom,50.0
563358,17858,2011-08-15 14:51:00,United Kingdom,231.75000000000003
563360,15023,2011-08-15 15:06:00,United Kingdom,670.8800000000001
563361,15315,2011-08-15 15:17:00,United Kingdom,233.54
563362,15114,2011-08-15 16:13:00,United Kingdom,191.13999999999996
563364,14466,2011-08-16 08:39:00,United Kingdom,234.74999999999994
563365,15373,2011-08-16 08:50:00,United Kingdom,17.0
563366,15373,2011-08-16 08:52:00,United Kingdom,149.60000000000002
563367,16133,2011-08-16 08:58:00,United Kingdom,303.83
563368,13995,2011-08-16 09:00:00,United Kingdom,153.20000000000002
563369,13394,2011-08-16 09:25:00,United Kingdom,306.85999999999996
563370,16153,2011-08-16 09:34:00,United Kingdom,323.44000000000005
563371,14006,2011-08-16 09:39:00,United Kingdom,300.1
563372,15653,2011-08-16 09:50:00,United Kingdom,48.0
563373,12569,2011-08-16 10:02:00,Germany,115.30000000000001
563374,13953,2011-08-16 10:03:00,United Kingdom,354.36
563376,15752,2011-08-16 10:36:00,United Kingdom,335.20000000000005
563377,15002,2011-08-16 10:44:00,United Kingdom,494.17
563381,15768,2011-08-16 10:48:00,United Kingdom,142.68
563382,18221,2011-08-16 10:50:00,United Kingdom,169.85000000000002
563383,14407,2011-08-16 10:52:00,United Kingdom,15.0
563384,17315,2011-08-16 10:52:00,United Kingdom,168.14999999999998
563404,16303,2011-08-16 11:04:00,United Kingdom,3209.1500000000005
563411,16927,2011-08-16 11:10:00,United Kingdom,201.6
563425,15140,2011-08-16 11:37:00,United Kingdom,566.76
563426,15140,2011-08-16 11:38:00,United Kingdom,33.9
563427,16470,2011-08-16 11:40:00,United Kingdom,193.47
563428,13159,2011-08-16 11:44:00,United Kingdom,457.31000000000006
563429,13999,2011-08-16 11:48:00,United Kingdom,334.34
563430,14918,2011-08-16 11:50:00,United Kingdom,844.73
563431,16266,2011-08-16 12:00:00,United Kingdom,110.38
563432,16713,2011-08-16 12:12:00,United Kingdom,369.33000000000004
563434,14057,2011-08-16 12:21:00,United Kingdom,520.93
563435,16131,2011-08-16 12:29:00,United Kingdom,596.98
563436,16131,2011-08-16 12:32:00,United Kingdom,17.0
563437,14232,2011-08-16 12:52:00,United Kingdom,257.6
563438,13743,2011-08-16 12:59:00,United Kingdom,166.32
563440,13189,2011-08-16 13:12:00,United Kingdom,126.99999999999999
563441,13140,2011-08-16 13:13:00,United Kingdom,150.14999999999998
563442,17637,2011-08-16 13:25:00,United Kingdom,338.95000000000005
563443,12641,2011-08-16 13:26:00,Sweden,185.9
563444,16033,2011-08-16 13:50:00,United Kingdom,687.08
563448,15220,2011-08-16 14:28:00,United Kingdom,337.24000000000007
563450,16523,2011-08-16 14:33:00,United Kingdom,741.4000000000001
563451,18241,2011-08-16 14:34:00,United Kingdom,104.7
563454,13305,2011-08-16 14:41:00,United Kingdom,194.55
563465,16168,2011-08-16 14:55:00,United Kingdom,134.4
563468,16168,2011-08-16 14:55:00,United Kingdom,65.2
563476,17682,2011-08-16 15:22:00,United Kingdom,429.12
563477,17097,2011-08-16 15:39:00,Spain,170.39
563482,17097,2011-08-16 15:54:00,Spain,29.85
563498,17719,2011-08-16 16:17:00,United Kingdom,310.98
563499,13470,2011-08-16 17:06:00,United Kingdom,115.5
563500,15856,2011-08-16 17:25:00,United Kingdom,423.84000000000003
563501,15856,2011-08-16 17:27:00,United Kingdom,20.3
563502,12722,2011-08-17 08:50:00,France,580.08
563503,16488,2011-08-17 09:05:00,United Kingdom,135.51
563504,16218,2011-08-17 09:16:00,United Kingdom,454.71999999999997
563505,17865,2011-08-17 09:45:00,United Kingdom,687.16
563506,17398,2011-08-17 09:48:00,United Kingdom,124.93
563507,14414,2011-08-17 10:08:00,United Kingdom,125.03999999999999
563508,16133,2011-08-17 10:27:00,United Kingdom,308.08
563509,16092,2011-08-17 10:46:00,United Kingdom,224.13
563510,15734,2011-08-17 10:50:00,United Kingdom,760.8000000000001
563518,12421,2011-08-17 10:56:00,Spain,231.76
563522,17975,2011-08-17 10:59:00,United Kingdom,544.8100000000001
563532,17511,2011-08-17 11:04:00,United Kingdom,3256.88
563533,16241,2011-08-17 11:14:00,United Kingdom,182.97000000000006
563534,14323,2011-08-17 11:37:00,United Kingdom,305.24
563538,17841,2011-08-17 11:48:00,United Kingdom,305.2799999999999
563540,12473,2011-08-17 12:04:00,Germany,514.06
563543,15039,2011-08-17 12:06:00,United Kingdom,685.6099999999997
563544,17937,2011-08-17 12:10:00,United Kingdom,287.04
563545,15039,2011-08-17 12:20:00,United Kingdom,8.5
563546,16729,2011-08-17 12:24:00,United Kingdom,395.37
563548,12528,2011-08-17 12:30:00,Germany,234.0
563550,14194,2011-08-17 12:50:00,United Kingdom,508.12
563551,17757,2011-08-17 13:04:00,United Kingdom,155.05
563552,17656,2011-08-17 13:06:00,United Kingdom,267.15000000000003
563555,16755,2011-08-17 13:21:00,United Kingdom,588.3599999999999
563556,17706,2011-08-17 13:31:00,United Kingdom,301.5
563557,15786,2011-08-17 13:33:00,United Kingdom,3160.84
563558,14156,2011-08-17 13:40:00,EIRE,1544.01
563559,14156,2011-08-17 13:45:00,EIRE,34.68
563560,12971,2011-08-17 14:00:00,United Kingdom,103.19999999999999
563561,18073,2011-08-17 14:02:00,United Kingdom,776.2800000000001
563562,16029,2011-08-17 14:02:00,United Kingdom,697.6
563563,16029,2011-08-17 14:03:00,United Kingdom,6578.08
563564,16633,2011-08-17 14:11:00,United Kingdom,464.93999999999994
563565,17338,2011-08-17 14:22:00,United Kingdom,946.7399999999998
563566,13655,2011-08-17 14:25:00,United Kingdom,549.3199999999999
563567,13004,2011-08-17 14:44:00,United Kingdom,328.07
563569,18257,2011-08-17 14:47:00,United Kingdom,627.2700000000001
563571,15541,2011-08-17 14:58:00,United Kingdom,85.13
563572,16734,2011-08-17 15:00:00,United Kingdom,303.21000000000004
563573,16734,2011-08-17 15:02:00,United Kingdom,2.95
563574,15827,2011-08-17 15:05:00,United Kingdom,222.45000000000002
563575,17949,2011-08-17 15:05:00,United Kingdom,2209.04
563576,12748,2011-08-17 15:06:00,United Kingdom,146.19
563578,12949,2011-08-17 15:11:00,United Kingdom,425.74999999999994
563580,16706,2011-08-17 15:53:00,United Kingdom,291.53
563584,15122,2011-08-17 16:48:00,United Kingdom,703.1700000000001
563585,17070,2011-08-17 17:01:00,United Kingdom,312.14
563588,17450,2011-08-17 19:15:00,United Kingdom,813.4000000000001
563589,17450,2011-08-17 19:40:00,United Kingdom,2240.0
563590,17450,2011-08-17 20:02:00,United Kingdom,13031.5
563597,14305,2011-08-18 06:20:00,United Kingdom,4.25
563613,12688,2011-08-18 08:49:00,Israel,4873.8099999999995
563614,12415,2011-08-18 08:51:00,Australia,21880.44
563615,16945,2011-08-18 09:01:00,United Kingdom,302.74
563616,13027,2011-08-18 09:39:00,United Kingdom,1536.0
563617,15301,2011-08-18 09:45:00,United Kingdom,523.84
563618,15400,2011-08-18 09:48:00,United Kingdom,67.2
563619,12839,2011-08-18 10:01:00,United Kingdom,330.44000000000005
563620,13014,2011-08-18 10:06:00,United Kingdom,233.70000000000005
563621,13113,2011-08-18 10:10:00,United Kingdom,485.64
563622,15189,2011-08-18 10:21:00,United Kingdom,188.09999999999997
563623,15189,2011-08-18 10:23:00,United Kingdom,1284.12
563626,16187,2011-08-18 10:31:00,United Kingdom,702.88
563638,15311,2011-08-18 10:36:00,United Kingdom,1964.85
563656,15615,2011-08-18 10:48:00,United Kingdom,325.90000000000003
563657,15615,2011-08-18 10:49:00,United Kingdom,54.199999999999996
563658,15505,2011-08-18 10:57:00,United Kingdom,644.96
563659,13694,2011-08-18 11:00:00,United Kingdom,1459.12
563660,13694,2011-08-18 11:03:00,United Kingdom,237.60000000000002
563661,13048,2011-08-18 11:23:00,United Kingdom,435.13000000000005
563662,12729,2011-08-18 11:40:00,France,453.01000000000005
563674,14132,2011-08-18 11:59:00,United Kingdom,338.12
563680,18272,2011-08-18 12:06:00,United Kingdom,372.25
563684,17386,2011-08-18 12:23:00,United Kingdom,928.08
563685,14911,2011-08-18 12:26:00,EIRE,131.85
563686,13098,2011-08-18 12:30:00,United Kingdom,637.6
563688,16767,2011-08-18 12:41:00,United Kingdom,567.6200000000001
563689,15743,2011-08-18 12:43:00,United Kingdom,111.5
563690,15152,2011-08-18 12:53:00,United Kingdom,303.21000000000004
563691,13668,2011-08-18 12:53:00,United Kingdom,431.11
563692,17243,2011-08-18 13:01:00,United Kingdom,278.55
563694,14741,2011-08-18 13:16:00,United Kingdom,196.10000000000002
563695,13617,2011-08-18 13:17:00,United Kingdom,234.59
563696,12962,2011-08-18 13:38:00,United Kingdom,170.54000000000002
563697,16813,2011-08-18 13:44:00,United Kingdom,162.79000000000005
563698,14667,2011-08-18 13:46:00,United Kingdom,248.85000000000002
563699,13381,2011-08-18 13:47:00,United Kingdom,680.24
563703,13273,2011-08-18 14:02:00,United Kingdom,138.98
563705,17736,2011-08-18 14:33:00,United Kingdom,307.48999999999995
563706,14189,2011-08-18 14:48:00,United Kingdom,429.42999999999995
563707,16626,2011-08-18 14:53:00,United Kingdom,137.3
563708,17001,2011-08-18 15:09:00,United Kingdom,260.7
563709,15472,2011-08-18 15:17:00,United Kingdom,371.5600000000001
563710,17742,2011-08-18 15:28:00,United Kingdom,52.54
563711,16928,2011-08-18 15:41:00,United Kingdom,109.9
563712,12680,2011-08-18 15:44:00,France,311.78
563714,14565,2011-08-18 15:51:00,United Kingdom,682.7699999999999
563718,15144,2011-08-18 16:18:00,United Kingdom,506.9000000000001
563719,13576,2011-08-18 16:19:00,United Kingdom,332.04
563720,15867,2011-08-18 16:24:00,United Kingdom,326.01000000000005
563721,15232,2011-08-18 16:27:00,United Kingdom,301.7
563722,17720,2011-08-18 16:32:00,United Kingdom,355.21999999999997
563723,13319,2011-08-18 16:43:00,United Kingdom,346.20000000000005
563726,16582,2011-08-18 17:02:00,United Kingdom,313.61999999999995
563727,15797,2011-08-18 17:04:00,United Kingdom,367.2
563728,17045,2011-08-18 17:09:00,United Kingdom,191.09
563729,14051,2011-08-18 17:39:00,United Kingdom,742.8
563730,14221,2011-08-18 17:43:00,United Kingdom,588.0
563731,17576,2011-08-18 17:44:00,United Kingdom,102.95
563732,15125,2011-08-18 17:50:00,United Kingdom,1000.88
563733,18225,2011-08-18 17:57:00,United Kingdom,574.3100000000001
563734,14064,2011-08-18 18:11:00,United Kingdom,255.52000000000004
563735,16743,2011-08-18 18:15:00,United Kingdom,366.74
563736,13784,2011-08-18 18:21:00,United Kingdom,336.24
563737,16261,2011-08-18 18:51:00,United Kingdom,163.42
563738,15024,2011-08-18 19:13:00,United Kingdom,87.93000000000002
563739,17750,2011-08-18 20:05:00,United Kingdom,240.66000000000003
563740,17747,2011-08-19 08:13:00,United Kingdom,71.4
563741,14759,2011-08-19 08:57:00,United Kingdom,298.59999999999997
563742,17929,2011-08-19 08:57:00,United Kingdom,272.0
563743,12828,2011-08-19 09:23:00,United Kingdom,111.20000000000002
563744,13266,2011-08-19 09:35:00,United Kingdom,333.93
563745,15159,2011-08-19 09:38:00,United Kingdom,1394.5800000000002
563746,14745,2011-08-19 10:05:00,United Kingdom,279.76
563747,13089,2011-08-19 10:05:00,United Kingdom,481.6
563748,16170,2011-08-19 10:06:00,United Kingdom,310.78999999999996
563749,12360,2011-08-19 10:10:00,Austria,534.7
563750,16122,2011-08-19 10:18:00,United Kingdom,300.42
563753,12513,2011-08-19 10:51:00,France,612.2900000000001
563754,15396,2011-08-19 10:56:00,United Kingdom,288.17999999999995
563755,17612,2011-08-19 10:58:00,United Kingdom,306.81000000000006
563756,12418,2011-08-19 11:08:00,Switzerland,668.58
563764,14606,2011-08-19 11:15:00,United Kingdom,113.05000000000001
563771,17841,2011-08-19 11:17:00,United Kingdom,149.06
563776,12600,2011-08-19 11:23:00,Germany,275.37
563808,12626,2011-08-19 11:46:00,Germany,463.25999999999993
563812,16249,2011-08-19 11:47:00,United Kingdom,88.5
563818,13327,2011-08-19 11:55:00,United Kingdom,382.3
563819,14062,2011-08-19 11:56:00,United Kingdom,1708.6799999999998
563821,14533,2011-08-19 12:06:00,United Kingdom,301.47999999999996
563822,16184,2011-08-19 12:13:00,United Kingdom,315.9800000000001
563830,16638,2011-08-19 12:20:00,United Kingdom,142.91000000000003
563831,18081,2011-08-19 12:23:00,United Kingdom,94.80000000000001
563832,16419,2011-08-19 12:33:00,United Kingdom,109.45
563833,14755,2011-08-19 12:49:00,United Kingdom,315.50000000000006
563834,14401,2011-08-19 12:50:00,United Kingdom,326.44
563835,13242,2011-08-19 12:53:00,United Kingdom,166.4
563836,15938,2011-08-19 12:56:00,United Kingdom,69.28
563837,15078,2011-08-19 13:03:00,United Kingdom,306.1
563839,16828,2011-08-19 13:24:00,United Kingdom,113.5
563840,14712,2011-08-19 13:33:00,United Kingdom,115.72
563841,17402,2011-08-19 13:35:00,United Kingdom,278.9
563842,13871,2011-08-19 13:54:00,United Kingdom,430.35
563843,17811,2011-08-19 14:02:00,United Kingdom,108.94
563844,17725,2011-08-19 14:04:00,United Kingdom,310.82
563845,12991,2011-08-19 14:39:00,United Kingdom,303.55999999999995
563846,16672,2011-08-19 14:43:00,United Kingdom,398.7
563847,16139,2011-08-19 14:49:00,United Kingdom,166.57
563848,14911,2011-08-19 14:57:00,EIRE,989.49
563849,14772,2011-08-19 15:04:00,United Kingdom,139.26
563850,15311,2011-08-19 15:06:00,United Kingdom,138.68
563851,14765,2011-08-19 15:06:00,United Kingdom,15.0
563852,12395,2011-08-19 15:18:00,Belgium,165.95
563853,12560,2011-08-19 15:22:00,Germany,144.0
563854,12364,2011-08-19 15:24:00,Belgium,623.92
563855,14709,2011-08-19 15:29:00,United Kingdom,546.9
563857,12968,2011-08-19 15:44:00,United Kingdom,135.95
563858,18170,2011-08-19 16:04:00,United Kingdom,351.3
563890,15862,2011-08-19 16:34:00,United Kingdom,168.71999999999997
563891,14500,2011-08-19 17:02:00,United Kingdom,51.0
563892,16330,2011-08-19 17:08:00,United Kingdom,21.599999999999998
563893,16330,2011-08-19 17:10:00,United Kingdom,27.36
563895,18229,2011-08-21 10:35:00,United Kingdom,495.4
563896,17061,2011-08-21 10:44:00,United Kingdom,407.4
563897,12523,2011-08-21 10:44:00,France,128.55
563898,12971,2011-08-21 10:48:00,United Kingdom,151.2
563900,14566,2011-08-21 11:05:00,Channel Islands,1432.0
563901,17097,2011-08-21 11:05:00,Spain,13.25
563902,17029,2011-08-21 11:06:00,United Kingdom,358.0
563903,17068,2011-08-21 11:15:00,United Kingdom,206.6899999999999
563904,13397,2011-08-21 11:29:00,United Kingdom,247.72
563905,13267,2011-08-21 11:43:00,United Kingdom,313.34999999999997
563906,14246,2011-08-21 11:50:00,United Kingdom,504.19
563907,14733,2011-08-21 11:57:00,United Kingdom,316.98
563908,18109,2011-08-21 12:21:00,United Kingdom,399.59
563909,15701,2011-08-21 12:36:00,United Kingdom,857.0000000000001
563910,17428,2011-08-21 12:37:00,United Kingdom,377.25
563911,16265,2011-08-21 12:39:00,United Kingdom,435.98
563912,17675,2011-08-21 12:58:00,United Kingdom,962.0899999999999
563913,14911,2011-08-21 13:11:00,EIRE,458.9
563914,12518,2011-08-21 13:18:00,Germany,324.83
563915,14224,2011-08-21 13:24:00,United Kingdom,186.62
563916,13435,2011-08-21 13:43:00,United Kingdom,393.14
563917,14572,2011-08-21 13:46:00,United Kingdom,610.75
563919,14735,2011-08-21 13:48:00,United Kingdom,122.27999999999999
563920,16407,2011-08-21 14:00:00,United Kingdom,453.10999999999996
563921,16407,2011-08-21 14:00:00,United Kingdom,15.9
563922,14529,2011-08-21 14:10:00,United Kingdom,135.24
563923,14460,2011-08-21 14:19:00,United Kingdom,157.8
563924,15984,2011-08-21 14:32:00,United Kingdom,683.28
563925,13610,2011-08-21 14:42:00,United Kingdom,128.45
563926,12553,2011-08-21 14:42:00,France,400.22
563927,14013,2011-08-21 15:01:00,United Kingdom,199.21999999999994
563928,17059,2011-08-21 15:17:00,United Kingdom,739.4300000000001
563929,15031,2011-08-21 15:35:00,United Kingdom,110.96000000000001
563931,14895,2011-08-21 15:49:00,United Kingdom,833.32
563932,14895,2011-08-21 15:50:00,United Kingdom,39.6
563933,16536,2011-08-21 15:54:00,United Kingdom,548.97
563934,15313,2011-08-21 16:02:00,United Kingdom,52.0
563935,15547,2011-08-21 16:24:00,United Kingdom,366.18
563936,17828,2011-08-22 09:03:00,Malta,213.5
563937,18204,2011-08-22 09:10:00,United Kingdom,817.8900000000001
563938,18144,2011-08-22 09:21:00,United Kingdom,357.8
563939,14959,2011-08-22 09:28:00,United Kingdom,114.94
563940,17416,2011-08-22 09:30:00,United Kingdom,908.74
563941,15738,2011-08-22 09:51:00,United Kingdom,327.15000000000003
563942,15801,2011-08-22 09:53:00,United Kingdom,137.22
